temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,conditions_Clear,conditions_Overcast,conditions_Partly_cloudy,conditions_Rain_overcast,conditions_Rain_partly_cloudy,conditions_Snow_overcast,conditions_Snow_rain_overcast,preciptype_no_precipitation,preciptype_rain,preciptype_rain_and_snow,preciptype_snow
80.3,82.4,65.9,61.57,0.0,0,0.0,0.0,16.2,230.0,1013.3,80.1,7.8,766.0,8,0,0,1,0,0,0,0,1,0,0,0
80.4,81.8,63.1,55.7,0.0,0,0.0,0.0,15.9,239.0,1012.5,80.1,8.4,717.0,7,0,0,1,0,0,0,0,1,0,0,0
80.3,82.2,65.1,59.92,0.0,0,0.0,0.0,15.1,229.0,1012.1,56.6,6.6,549.0,5,0,0,1,0,0,0,0,1,0,0,0
80.1,82.4,66.8,63.89,0.0,0,0.0,0.0,15.0,231.0,1011.8,72.9,3.8,358.0,4,0,0,1,0,0,0,0,1,0,0,0
77.6,77.6,66.8,69.48,0.02,100,0.0,0.0,12.0,259.0,1011.8,73.5,3.6,135.0,1,0,0,0,0,1,0,0,0,1,0,0
68.0,68.0,64.2,87.61,0.148,100,0.0,0.0,16.8,337.0,1012.9,99.0,1.1,31.0,0,0,0,0,1,0,0,0,0,1,0,0
69.2,69.2,64.9,86.16,0.34,100,0.0,0.0,3.7,278.0,1012.3,89.9,6.9,23.0,0,0,0,0,0,1,0,0,0,1,0,0
68.3,68.3,63.5,84.64,0.103,100,0.0,0.0,7.2,327.0,1012.1,84.1,8.2,6.0,0,0,0,0,0,1,0,0,0,1,0,0
66.6,66.6,64.3,92.61,0.044,100,0.0,0.0,1.1,336.0,1012.7,46.9,8.7,0.0,0,0,0,0,0,1,0,0,0,1,0,0
66.3,66.3,64.1,92.6,0.001,100,0.0,0.0,3.2,266.0,1013.3,81.0,8.9,0.0,0,0,0,0,0,1,0,0,0,1,0,0
74.7,74.7,71.6,90.25,0.0,0,0.0,0.0,8.7,230.0,1015.5,28.2,9.8,0.0,0,0,0,1,0,0,0,0,1,0,0,0
73.8,73.8,71.6,92.93,0.0,0,0.0,0.0,7.3,229.0,1015.2,25.2,7.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
72.7,72.7,70.5,92.85,0.0,0,0.0,0.0,6.5,217.0,1014.9,83.7,4.6,0.0,0,0,0,1,0,0,0,0,1,0,0,0
72.5,72.5,70.5,93.4,0.0,0,0.0,0.0,3.1,210.0,1014.7,89.4,4.6,0.0,0,0,0,1,0,0,0,0,1,0,0,0
72.6,72.6,69.6,90.33,0.0,0,0.0,0.0,6.3,200.0,1014.5,89.6,5.7,0.0,0,0,0,1,0,0,0,0,1,0,0,0
70.5,70.5,68.6,93.65,0.0,0,0.0,0.0,6.6,204.0,1014.6,30.3,5.7,0.0,0,0,0,1,0,0,0,0,1,0,0,0
69.7,69.7,67.6,93.03,0.0,0,0.0,0.0,4.4,228.0,1014.5,52.3,3.4,10.5,0,0,0,1,0,0,0,0,1,0,0,0
69.6,69.6,67.6,93.35,0.0,0,0.0,0.0,4.3,210.0,1015.0,30.3,2.9,15.0,0,0,0,1,0,0,0,0,1,0,0,0
71.7,71.7,68.8,90.73,0.0,0,0.0,0.0,4.3,228.0,1015.0,81.4,5.1,70.0,1,0,0,1,0,0,0,0,1,0,0,0
73.2,73.2,69.1,86.91,0.0,0,0.0,0.0,3.5,283.0,1015.4,81.4,7.1,140.0,1,0,0,1,0,0,0,0,1,0,0,0
76.0,76.0,69.0,78.99,0.0,0,0.0,0.0,5.2,232.0,1015.2,46.1,8.8,350.0,4,0,0,1,0,0,0,0,1,0,0,0
79.0,79.0,68.0,69.02,0.0,0,0.0,0.0,0.4,350.0,1015.3,24.6,9.9,531.0,5,0,0,1,0,0,0,0,1,0,0,0
81.9,84.4,66.9,60.46,0.0,0,0.0,0.0,5.7,263.0,1015.0,24.6,9.9,712.0,7,0,0,1,0,0,0,0,1,0,0,0
83.8,85.3,64.4,52.17,0.0,0,0.0,0.0,6.7,340.0,1014.7,24.9,9.9,789.0,8,0,0,1,0,0,0,0,1,0,0,0
84.7,87.0,65.9,53.41,0.0,0,0.0,0.0,5.8,347.0,1014.2,25.2,9.9,858.0,9,0,0,1,0,0,0,0,1,0,0,0
84.0,87.5,68.7,60.19,0.0,0,0.0,0.0,7.8,273.0,1014.0,80.4,9.9,653.0,7,0,0,1,0,0,0,0,1,0,0,0
84.0,87.7,68.8,60.24,0.0,0,0.0,0.0,6.8,328.0,1013.6,80.4,9.9,549.0,5,0,0,1,0,0,0,0,1,0,0,0
86.0,88.2,65.9,51.3,0.0,0,0.0,0.0,5.8,353.0,1013.0,80.1,9.9,408.0,4,0,0,1,0,0,0,0,1,0,0,0
83.0,85.5,66.6,57.78,0.0,0,0.0,0.0,8.8,350.0,1013.1,63.6,9.9,167.0,2,0,0,1,0,0,0,0,1,0,0,0
82.2,84.0,65.0,56.15,0.0,0,0.0,0.0,7.2,350.0,1013.0,27.0,9.9,69.0,1,0,0,1,0,0,0,0,1,0,0,0
82.0,83.2,63.3,53.17,0.0,0,0.0,0.0,0.1,355.0,1013.0,80.1,9.9,27.0,0,0,0,1,0,0,0,0,1,0,0,0
78.2,78.2,68.8,73.08,0.0,0,0.0,0.0,4.2,212.0,1013.3,80.1,9.9,2.0,0,0,0,1,0,0,0,0,1,0,0,0
75.8,75.8,69.7,81.34,0.0,0,0.0,0.0,6.1,221.0,1013.4,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
75.8,75.8,69.8,81.68,0.0,0,0.0,0.0,5.1,219.0,1013.4,84.4,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
59.8,59.8,51.8,74.67,0.0,0,0.0,0.0,5.7,100.0,1022.7,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
57.6,57.6,51.9,81.12,0.0,0,0.0,0.0,5.6,101.0,1022.7,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
56.6,56.6,51.8,83.94,0.0,0,0.0,0.0,4.5,126.0,1022.8,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
57.5,57.5,51.0,78.86,0.0,0,0.0,0.0,5.6,127.0,1022.5,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
57.5,57.5,50.9,78.82,0.0,0,0.0,0.0,7.6,128.0,1022.0,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
57.4,57.4,50.9,79.12,0.0,0,0.0,0.0,6.5,137.0,1022.0,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
57.4,57.4,50.9,78.88,0.0,0,0.0,0.0,6.6,136.0,1022.1,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
57.3,57.3,50.9,79.12,0.0,0,0.0,0.0,6.6,127.0,1022.3,80.1,9.9,12.0,0,0,0,1,0,0,0,0,1,0,0,0
58.6,58.6,51.2,76.23,0.0,0,0.0,0.0,5.5,127.0,1022.8,80.1,9.9,44.0,0,0,0,1,0,0,0,0,1,0,0,0
62.9,62.9,53.1,70.55,0.0,0,0.0,0.0,5.7,140.0,1022.5,45.4,9.9,130.0,1,0,0,1,0,0,0,0,1,0,0,0
68.0,68.0,56.0,65.62,0.0,0,0.0,0.0,6.7,162.0,1022.6,80.1,9.9,429.0,4,0,0,1,0,0,0,0,1,0,0,0
71.9,71.9,56.9,59.24,0.0,0,0.0,0.0,4.6,185.0,1022.5,80.1,9.9,567.0,6,0,0,1,0,0,0,0,1,0,0,0
74.0,74.0,57.8,56.84,0.0,0,0.0,0.0,4.8,123.0,1022.3,80.1,9.9,538.0,5,0,0,1,0,0,0,0,1,0,0,0
76.8,76.8,58.9,54.03,0.0,0,0.0,0.0,0.4,24.0,1021.9,80.1,9.9,463.0,5,0,0,1,0,0,0,0,1,0,0,0
80.6,81.6,61.8,52.87,0.0,0,0.0,0.0,6.6,105.0,1021.3,80.1,9.9,650.0,7,0,0,1,0,0,0,0,1,0,0,0
82.6,83.2,61.0,48.0,0.0,0,0.0,0.0,5.6,166.0,1020.8,80.1,9.9,701.0,7,0,0,1,0,0,0,0,1,0,0,0
82.9,83.4,61.1,47.77,0.0,0,0.0,0.0,6.7,182.0,1020.6,80.1,9.9,305.0,3,0,0,1,0,0,0,0,1,0,0,0
81.9,82.6,61.2,49.44,0.0,0,0.0,0.0,7.6,136.0,1020.4,80.1,9.9,254.0,3,0,0,1,0,0,0,0,1,0,0,0
81.9,82.9,62.2,51.26,0.0,0,0.0,0.0,7.7,136.0,1020.3,80.1,9.9,62.0,1,0,0,1,0,0,0,0,1,0,0,0
80.4,82.1,64.1,57.59,0.0,0,0.0,0.0,8.9,125.0,1020.1,63.6,9.9,20.0,0,0,0,1,0,0,0,0,1,0,0,0
76.5,76.5,64.8,67.13,0.0,0,0.0,0.0,9.6,154.0,1020.2,80.1,9.9,3.0,0,0,0,1,0,0,0,0,1,0,0,0
74.9,74.9,64.2,69.37,0.0,0,0.0,0.0,11.0,170.0,1020.4,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
73.2,73.2,62.9,70.17,0.0,0,0.0,0.0,12.8,172.0,1020.2,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
72.0,72.0,62.1,71.09,0.0,0,0.0,0.0,15.6,181.0,1020.2,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
61.7,61.7,54.8,77.91,0.0,0,0.0,0.0,8.3,241.0,1016.9,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
60.6,60.6,54.7,80.74,0.0,0,0.0,0.0,7.3,223.0,1016.8,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
61.4,61.4,55.4,80.67,0.0,0,0.0,0.0,8.1,231.0,1016.7,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
61.4,61.4,55.4,80.77,0.0,0,0.0,0.0,8.0,241.0,1016.7,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
61.2,61.2,52.7,73.6,0.0,0,0.0,0.0,12.1,241.0,1016.8,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
59.6,59.6,49.9,70.17,0.0,0,0.0,0.0,9.1,261.0,1017.0,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
57.4,57.4,48.8,72.95,0.0,0,0.0,0.0,7.1,270.0,1017.7,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
56.7,56.7,48.8,74.62,0.0,0,0.0,0.0,8.0,216.0,1018.1,0.0,9.9,0.3,0,1,0,0,0,0,0,0,1,0,0,0
53.9,53.9,47.9,80.24,0.0,0,0.0,0.0,7.8,214.0,1018.1,24.6,9.9,16.0,0,0,0,1,0,0,0,0,1,0,0,0
59.9,59.9,49.0,67.33,0.0,0,0.0,0.0,8.9,231.0,1018.2,24.6,9.9,116.0,1,0,0,1,0,0,0,0,1,0,0,0
64.6,64.6,51.9,63.51,0.0,0,0.0,0.0,12.4,230.0,1018.2,24.6,9.9,283.0,3,0,0,1,0,0,0,0,1,0,0,0
65.9,65.9,53.7,64.64,0.0,0,0.0,0.0,14.6,239.0,1018.0,47.4,9.9,451.0,5,0,0,1,0,0,0,0,1,0,0,0
66.1,66.1,52.9,62.57,0.0,0,0.0,0.0,23.4,249.0,1018.0,49.4,9.9,563.0,6,0,0,1,0,0,0,0,1,0,0,0
63.3,63.3,56.2,77.62,0.0,0,0.0,0.0,16.6,222.0,1018.1,88.1,9.9,268.0,3,0,0,1,0,0,0,0,1,0,0,0
65.1,65.1,56.2,72.93,0.0,0,0.0,0.0,19.2,230.0,1017.4,94.9,9.9,363.0,4,0,1,0,0,0,0,0,1,0,0,0
64.2,64.2,56.5,76.27,0.0,0,0.0,0.0,15.8,230.0,1016.5,99.0,9.9,224.0,2,0,1,0,0,0,0,0,1,0,0,0
65.0,65.0,56.7,74.46,0.0,0,0.0,0.0,15.1,231.0,1016.7,89.1,9.9,110.0,1,0,0,1,0,0,0,0,1,0,0,0
64.1,64.1,54.0,69.64,0.0,0,0.0,0.0,13.8,240.0,1016.7,88.9,9.8,95.0,1,0,0,1,0,0,0,0,1,0,0,0
64.1,64.1,50.2,60.55,0.0,0,0.0,0.0,10.6,249.0,1016.0,89.9,9.9,32.0,0,0,0,1,0,0,0,0,1,0,0,0
62.0,62.0,51.9,69.46,0.0,0,0.0,0.0,7.1,241.0,1016.4,89.1,9.9,5.0,0,0,0,1,0,0,0,0,1,0,0,0
62.8,62.8,52.7,69.61,0.0,0,0.0,0.0,9.0,242.0,1016.6,87.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
60.8,60.8,52.7,74.74,0.0,0,0.0,0.0,5.7,230.0,1016.1,27.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
57.0,57.0,52.7,85.78,0.0,0,0.0,0.0,6.8,173.0,1016.0,52.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
57.8,57.8,53.6,85.81,0.0,0,0.0,0.0,7.5,200.0,1015.8,87.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
34.6,30.4,25.0,67.67,0.0,0,0.0,0.0,4.8,262.0,1032.0,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
33.8,33.8,26.0,72.65,0.0,0,0.0,0.0,0.1,357.0,1031.8,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
31.9,26.7,26.0,78.56,0.0,0,0.0,0.0,5.2,146.0,1031.8,88.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
33.0,28.0,26.9,78.12,0.0,0,0.0,0.0,5.2,128.0,1031.9,88.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
34.1,28.3,28.1,78.61,0.0,0,0.0,0.0,6.5,143.0,1031.8,99.9,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
35.2,28.7,28.9,77.62,0.0,0,0.0,0.0,8.1,151.0,1031.9,98.8,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
36.1,30.5,29.1,75.31,0.0,0,0.0,0.0,7.0,161.0,1031.6,98.8,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
36.1,31.1,29.0,75.18,0.0,0,0.0,0.0,6.0,171.0,1031.6,88.8,9.9,5.0,0,0,0,1,0,0,0,0,1,0,0,0
35.3,28.9,27.1,71.88,0.0,0,0.0,0.0,7.9,159.0,1031.0,80.1,9.9,27.0,0,0,0,1,0,0,0,0,1,0,0,0
37.4,31.3,27.1,66.07,0.0,0,0.0,0.0,8.2,180.0,1031.1,80.1,9.9,114.0,1,0,0,1,0,0,0,0,1,0,0,0
38.2,31.6,26.9,63.56,0.0,0,0.0,0.0,9.5,154.0,1029.8,80.1,9.9,157.0,2,0,0,1,0,0,0,0,1,0,0,0
39.9,33.7,27.0,59.58,0.0,0,0.0,0.0,9.6,163.0,1029.0,90.1,9.9,208.0,2,0,1,0,0,0,0,0,1,0,0,0
42.1,37.4,26.1,52.79,0.0,0,0.0,0.0,7.5,171.0,1027.1,80.1,9.9,294.0,3,0,0,1,0,0,0,0,1,0,0,0
44.8,38.8,25.3,46.03,0.0,0,0.0,0.0,12.3,199.0,1025.5,90.1,9.9,232.0,2,0,1,0,0,0,0,0,1,0,0,0
46.1,41.0,25.2,43.74,0.0,0,0.0,0.0,10.4,201.0,1024.9,80.1,9.9,266.0,3,0,0,1,0,0,0,0,1,0,0,0
46.9,41.3,23.4,39.34,0.0,0,0.0,0.0,12.4,236.0,1024.3,90.1,9.9,139.0,1,0,1,0,0,0,0,0,1,0,0,0
46.0,41.1,25.4,44.21,0.0,0,0.0,0.0,9.9,211.0,1024.1,90.1,9.9,60.0,1,0,1,0,0,0,0,0,1,0,0,0
44.8,40.6,26.3,47.97,0.0,0,0.0,0.0,7.9,211.0,1024.2,90.1,9.9,13.0,0,0,1,0,0,0,0,0,1,0,0,0
44.9,39.5,26.3,47.94,0.0,0,0.0,0.0,10.5,199.0,1024.0,94.7,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
44.9,39.8,24.6,44.44,0.0,0,0.0,0.0,9.9,222.0,1024.2,99.9,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
44.1,38.3,25.2,47.15,0.0,0,0.0,0.0,11.1,200.0,1023.9,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
43.3,38.5,26.2,50.64,0.0,0,0.0,0.0,8.2,192.0,1023.1,90.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
43.2,38.5,26.3,50.86,0.0,0,0.0,0.0,8.1,211.0,1023.9,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
44.1,38.9,26.5,49.59,0.0,0,0.0,0.0,9.7,202.0,1023.7,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
21.5,14.2,16.9,82.1,0.0,0,0.0,0.13,5.5,128.0,1027.1,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
20.8,12.7,16.0,81.37,0.0,0,0.0,0.11,6.2,130.0,1027.0,28.9,9.8,0.0,0,0,0,1,0,0,0,0,1,0,0,0
20.9,12.8,16.1,81.4,0.0,0,0.0,0.1,6.2,137.0,1026.6,32.3,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
21.9,17.8,17.2,81.76,0.0,0,0.0,0.08,3.1,139.0,1027.2,87.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
21.9,14.0,18.0,84.62,0.0,0,0.0,0.07,6.3,158.0,1026.4,82.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
24.8,21.1,19.0,78.45,0.0,0,0.0,0.05,3.1,157.0,1025.7,94.4,9.8,0.0,0,0,1,0,0,0,0,0,1,0,0,0
25.9,18.5,20.1,78.19,0.0,0,0.0,0.03,6.6,176.0,1025.2,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
28.0,19.0,21.1,74.93,0.0,0,0.0,0.02,9.6,177.0,1024.9,99.9,9.9,0.8,0,0,1,0,0,0,0,0,1,0,0,0
30.8,20.4,22.3,70.27,0.0,0,0.0,0.0,14.1,201.0,1024.6,100.0,9.9,7.0,0,0,1,0,0,0,0,0,1,0,0,0
32.2,20.9,23.5,69.87,0.0,0,0.0,0.0,17.8,212.0,1024.3,90.0,9.9,34.0,0,0,0,1,0,0,0,0,1,0,0,0
32.3,21.5,22.3,66.43,0.0,0,0.0,0.0,16.2,212.0,1024.7,90.0,9.9,108.0,1,0,0,1,0,0,0,0,1,0,0,0
33.3,23.2,24.4,69.45,0.0,0,0.0,0.0,15.2,211.0,1024.3,90.0,9.9,174.0,2,0,0,1,0,0,0,0,1,0,0,0
34.1,22.5,24.5,67.46,0.0,0,0.0,0.0,21.2,201.0,1022.6,90.0,9.9,197.0,2,0,0,1,0,0,0,0,1,0,0,0
35.3,25.1,26.3,69.46,0.0,0,0.0,0.0,17.5,211.0,1021.3,88.8,9.9,372.0,4,0,0,1,0,0,0,0,1,0,0,0
37.9,28.3,26.3,62.64,0.0,0,0.0,0.0,17.7,230.0,1020.0,87.8,9.9,292.0,3,0,0,1,0,0,0,0,1,0,0,0
38.0,29.4,27.1,64.46,0.0,0,0.0,0.0,14.5,230.0,1019.3,90.0,9.9,200.0,2,0,0,1,0,0,0,0,1,0,0,0
38.9,30.4,26.2,59.99,0.0,0,0.0,0.0,15.1,239.0,1018.8,83.6,9.9,62.0,1,0,0,1,0,0,0,0,1,0,0,0
38.0,30.0,25.3,59.8,0.0,0,0.0,0.0,12.7,210.0,1018.2,45.0,9.9,13.0,0,0,0,1,0,0,0,0,1,0,0,0
37.2,29.5,24.4,59.66,0.0,0,0.0,0.0,11.5,211.0,1017.8,45.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
37.3,28.8,23.4,56.92,0.0,0,0.0,0.0,13.8,211.0,1017.2,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
37.4,28.0,23.3,56.52,0.0,0,0.0,0.0,16.5,212.0,1017.0,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
36.4,27.9,23.4,58.99,0.0,0,0.0,0.0,13.0,214.0,1017.0,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
38.2,30.1,24.6,57.64,0.0,0,0.0,0.0,13.2,223.0,1017.0,87.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
40.8,30.0,29.0,62.64,0.0,0,0.0,0.0,27.4,250.0,1016.8,99.4,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
23.1,10.3,13.3,65.47,0.0,0,0.0,1.6,15.0,200.0,1011.3,99.9,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
24.4,10.9,14.5,65.52,0.0,0,0.0,1.6,17.3,192.0,1009.5,90.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
25.0,12.0,15.5,66.67,0.0,0,0.0,1.6,16.8,200.0,1007.8,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
26.4,12.9,16.6,66.04,0.0,0,0.0,1.6,19.2,193.0,1006.6,90.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
26.4,14.6,17.4,68.42,0.0,0,0.0,1.6,14.6,211.0,1005.4,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
27.3,15.4,17.6,66.48,0.0,0,0.0,1.6,15.4,202.0,1004.0,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
29.3,18.0,19.6,66.69,0.0,0,0.0,1.6,15.2,203.0,1003.2,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
30.4,19.3,20.6,66.82,0.0,0,0.0,1.6,15.5,214.0,1002.6,100.0,9.9,4.7,0,0,1,0,0,0,0,0,1,0,0,0
33.2,21.1,22.2,63.57,0.0,0,0.0,1.6,21.8,221.0,1001.7,100.0,8.8,12.0,0,0,1,0,0,0,0,0,1,0,0,0
34.9,25.6,25.1,67.14,0.0,0,0.0,1.56,14.3,231.0,1001.9,99.0,9.9,39.0,0,0,1,0,0,0,0,0,1,0,0,0
35.0,23.3,26.9,72.01,0.0,0,0.0,1.53,22.7,232.0,1001.7,100.0,9.9,69.0,1,0,1,0,0,0,0,0,1,0,0,0
35.1,23.8,27.0,72.28,0.0,0,0.0,1.5,20.7,240.0,1002.1,100.0,9.9,67.0,1,0,1,0,0,0,0,0,1,0,0,0
35.1,22.7,28.2,75.54,0.0,0,0.0,1.47,25.8,240.0,1000.8,100.0,9.9,122.0,1,0,1,0,0,0,0,0,1,0,0,0
36.1,25.8,28.2,72.91,0.0,0,0.0,1.43,18.2,231.0,1000.0,100.0,9.9,149.0,1,0,1,0,0,0,0,0,1,0,0,0
36.0,24.2,29.0,75.66,0.0,0,0.0,1.4,24.0,240.0,999.6,100.0,9.9,130.0,1,0,1,0,0,0,0,0,1,0,0,0
36.0,24.0,29.0,75.66,0.0,0,0.0,1.37,24.7,240.0,999.6,100.0,9.9,99.0,1,0,1,0,0,0,0,0,1,0,0,0
36.0,25.0,29.0,75.69,0.0,0,0.0,1.33,20.7,240.0,999.9,100.0,9.9,77.0,1,0,1,0,0,0,0,0,1,0,0,0
35.9,24.9,28.0,72.91,0.0,0,0.0,1.3,20.9,250.0,1000.1,100.0,9.9,10.0,0,0,1,0,0,0,0,0,1,0,0,0
35.9,25.8,28.1,73.18,0.0,0,0.0,1.27,17.3,250.0,1000.5,100.0,9.9,1.0,0,0,1,0,0,0,0,0,1,0,0,0
35.9,27.8,28.2,73.48,0.0,0,0.0,1.24,11.7,250.0,1000.5,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
36.9,28.0,29.0,72.88,0.0,0,0.0,1.2,14.7,249.0,1000.3,100.0,8.8,0.0,0,0,1,0,0,0,0,0,1,0,0,0
36.9,28.7,29.8,75.34,0.0,0,0.0,1.17,12.7,259.0,1000.1,100.0,8.8,0.0,0,0,1,0,0,0,0,0,1,0,0,0
35.9,25.8,29.1,76.04,0.0,0,0.0,1.14,17.3,259.0,1000.2,100.0,8.8,0.0,0,0,1,0,0,0,0,0,1,0,0,0
35.8,25.8,28.2,73.75,0.0,0,0.0,1.11,16.9,252.0,1000.5,99.9,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
19.8,9.8,13.9,77.38,0.0,0,0.04,11.34,8.3,269.0,1030.7,24.9,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
19.3,10.2,14.7,82.08,0.0,0,0.04,11.38,7.0,269.0,1031.4,25.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
17.8,9.4,14.0,84.75,0.0,0,0.04,11.42,5.9,242.0,1032.2,89.9,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
19.7,11.8,15.0,81.35,0.0,0,0.04,11.46,5.8,269.0,1032.3,89.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
19.5,10.1,12.6,74.29,0.0,0,0.04,11.5,7.4,265.0,1032.5,45.4,9.6,0.0,0,0,0,1,0,0,0,0,1,0,0,0
17.3,9.5,11.7,78.12,0.0,0,0.04,11.53,5.3,265.0,1032.7,24.9,9.7,0.0,0,0,0,1,0,0,0,0,1,0,0,0
19.3,7.7,13.6,78.13,0.0,0,0.04,11.57,10.5,223.0,1033.6,80.1,9.5,0.1,0,0,0,1,0,0,0,0,1,0,0,0
16.8,6.2,11.9,80.93,0.0,0,0.04,11.61,8.1,204.0,1033.7,45.0,7.7,5.0,0,0,0,1,0,0,0,0,1,0,0,0
17.8,6.8,12.3,78.53,0.0,0,0.04,11.65,9.1,211.0,1034.3,24.9,9.3,24.0,0,0,0,1,0,0,0,0,1,0,0,0
20.6,8.4,13.1,72.32,0.0,0,0.0,11.63,12.2,220.0,1034.6,4.3,7.7,57.0,1,1,0,0,0,0,0,0,1,0,0,0
21.9,10.4,14.3,72.25,0.0,0,0.0,11.61,11.4,227.0,1034.8,33.2,7.8,128.0,1,0,0,1,0,0,0,0,1,0,0,0
24.1,14.4,15.4,68.86,0.0,0,0.0,11.59,9.3,219.0,1034.5,28.9,8.0,546.0,5,0,0,1,0,0,0,0,1,0,0,0
26.1,18.3,15.3,63.26,0.0,0,0.0,11.57,7.0,199.0,1033.7,24.6,9.8,739.0,7,0,0,1,0,0,0,0,1,0,0,0
28.7,23.1,13.0,51.28,0.0,0,0.0,11.55,5.2,210.0,1033.0,24.6,9.9,771.0,8,0,0,1,0,0,0,0,1,0,0,0
29.6,18.8,12.7,48.83,0.0,0,0.0,11.53,14.4,201.0,1032.1,0.0,9.9,558.0,6,1,0,0,0,0,0,0,1,0,0,0
29.6,21.8,11.7,46.63,0.0,0,0.0,11.5,8.3,201.0,1031.1,24.6,9.9,288.0,3,0,0,1,0,0,0,0,1,0,0,0
29.6,23.5,11.8,47.11,0.0,0,0.0,11.48,5.8,251.0,1030.7,24.6,9.9,271.0,3,0,0,1,0,0,0,0,1,0,0,0
28.7,28.7,10.3,45.52,0.0,0,0.0,11.46,0.4,352.0,1030.2,45.0,9.9,56.0,1,0,0,1,0,0,0,0,1,0,0,0
25.7,22.1,12.6,57.08,0.0,0,0.0,11.44,3.1,161.0,1029.3,45.0,9.9,19.0,0,0,0,1,0,0,0,0,1,0,0,0
24.6,20.4,12.7,59.96,0.0,0,0.0,11.42,3.4,135.0,1028.5,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
