name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
new york state,2021-08-13,27.8,23.3,25.5,30.4,23.3,26.2,21.1,76.7,0,0,0,,0,0,42.5,28.6,228.4,1015.5,64.9,16,158.2,13.6,6,,2021-08-13T06:19:27,2021-08-13T20:19:46,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,E5040,72528704724,KBUF,D2713"
new york state,2021-08-14,25.6,16.9,21.2,25.6,16.9,21.2,13.7,64.8,44.63,100,20.83,rain,0,0,35.3,20,348.6,1021.1,75,14.9,257.3,22.2,9,,2021-08-14T06:20:32,2021-08-14T20:18:18,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-08-15,25.4,13.8,20,25.4,13.8,20,12.2,62.8,0,0,0,,0,0,,16.1,49.2,1024.1,57.5,16,225.8,19.6,8,,2021-08-15T06:21:37,2021-08-15T20:16:50,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-08-16,26.7,15.5,21.5,26.7,15.5,21.5,15.2,68.3,0,0,0,,0,0,,17.5,113.6,1020.6,72,16,161.3,13.9,5,,2021-08-16T06:22:42,2021-08-16T20:15:20,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-08-17,26.8,21.7,24,28.4,21.7,24.1,20.6,81.7,0.758,100,16.67,rain,0,0,,18,205,1018.2,89.5,15.8,103,8.9,4,,2021-08-17T06:23:47,2021-08-17T20:13:49,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,F3072,D2713"
new york state,2021-08-18,24,22.7,23.2,24,22.7,23.2,21.4,89.4,7.443,100,62.5,rain,0,0,,16.3,78.2,1018.7,91.7,15.8,46.6,4,1,,2021-08-18T06:24:52,2021-08-18T20:12:17,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-08-19,28,22.2,24.6,30.3,22.2,25.1,21.1,81.4,1.186,100,16.67,rain,0,0,,19.8,300.9,1016.4,83.7,15.9,173.1,14.9,7,,2021-08-19T06:25:57,2021-08-19T20:10:44,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-08-20,30,20.9,25.2,31.2,20.9,25.7,20.1,75.3,0,0,0,,0,0,,14.1,258.4,1014.3,58.1,13.1,222.9,19.4,9,,2021-08-20T06:27:02,2021-08-20T20:09:10,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-08-21,29.3,22.2,25.5,31,22.2,26.2,20,73,0,0,0,,0,0,,17.8,104.2,1012.5,79,15.9,148.4,12.8,5,,2021-08-21T06:28:07,2021-08-21T20:07:35,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-08-22,30,21.6,25.1,32.2,21.6,25.9,20.9,78.1,0,0,0,,0,0,,17.6,244.2,1012.4,59.3,15.8,135.2,11.7,5,,2021-08-22T06:29:12,2021-08-22T20:05:59,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-08-23,29.6,23.7,26.2,33.1,23.7,27.4,21.9,77.5,0,0,0,,0,0,35.3,28.4,257.3,1011.4,49.3,15.8,234.7,20.1,8,,2021-08-23T06:30:17,2021-08-23T20:04:23,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-08-24,29.4,19.9,25.3,30.2,19.9,25.7,19.2,70.5,0,0,0,,0,0,33.5,22.2,235.8,1015.2,24.6,15.9,238,20.6,8,,2021-08-24T06:31:22,2021-08-24T20:02:46,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-08-25,31.5,21.7,26.2,35.1,21.7,27.6,20.6,72.1,0,0,0,,0,0,40.6,22.3,215.5,1017.9,65.2,16,212.7,18.4,8,,2021-08-25T06:32:27,2021-08-25T20:01:07,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-08-26,30.8,23.4,27,33.6,23.4,28.4,21.6,72.8,0,0,0,,0,0,33.5,16.5,224.1,1019.2,61.3,16,213.5,18.5,8,,2021-08-26T06:33:32,2021-08-26T19:59:28,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-08-27,27.3,22.2,24.8,28.4,22.2,25,19,71.3,0,0,0,,0,0,37.1,25.7,57.6,1020.2,53.8,16,171.2,14.8,6,,2021-08-27T06:34:37,2021-08-27T19:57:49,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-08-28,32.1,19.3,25.7,34.8,19.3,26.9,19,67.6,0,0,0,,0,0,,15.8,143.1,1020.6,60.3,16,221.9,19.3,7,,2021-08-28T06:35:42,2021-08-28T19:56:09,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-08-29,30.4,23.4,27,34.6,23.4,28.6,21.7,73.3,0.681,100,12.5,rain,0,0,37.1,27.2,211,1016.9,55.8,16,146.5,12.7,6,,2021-08-29T06:36:46,2021-08-29T19:54:28,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-08-30,27.3,21.8,24.8,28.5,21.8,25.1,19.6,74.2,13.818,100,37.5,rain,0,0,58.1,27.9,248,1011.4,82.9,15.5,196.1,17,9,,2021-08-30T06:37:51,2021-08-30T19:52:46,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-08-31,27,18.3,22.4,27.1,18.3,22.4,14.9,63.7,0,0,0,,0,0,31.9,20.5,312.6,1010,69.5,16,226.9,19.8,8,,2021-08-31T06:38:56,2021-08-31T19:51:04,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-09-01,22.8,16.1,19.7,22.8,16.1,19.7,13.1,66.4,0,0,0,,0,0,40.5,29.1,39.3,1011.2,67.6,16,128.6,11.1,4,,2021-09-01T06:40:01,2021-09-01T19:49:21,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-09-02,21.7,12.9,17.8,21.7,12.9,17.8,9,58.4,0,0,0,,0,0,40.7,30.8,333.5,1016.3,23.2,16,231,19.9,8,,2021-09-02T06:41:06,2021-09-02T19:47:38,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-09-03,21.7,15.1,18.5,21.7,15.1,18.5,11.7,65,0,0,0,,0,0,,15.7,325,1019.9,86.4,16,139.8,12,6,,2021-09-03T06:42:10,2021-09-03T19:45:54,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-09-04,26.1,14.3,20.3,26.1,14.3,20.3,13.1,65.5,0,0,0,,0,0,,11.4,201.9,1015.8,76,16,203.3,17.5,8,,2021-09-04T06:43:15,2021-09-04T19:44:10,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-09-05,25,18.4,21.6,25,18.4,21.6,16.7,74.7,3.698,100,33.33,rain,0,0,38.9,25.8,230.6,1007.4,81.6,15.6,126.3,10.8,7,,2021-09-05T06:44:20,2021-09-05T19:42:25,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-09-06,23.8,16.7,20,23.8,16.7,20,12.7,65.4,9.091,100,25,rain,0,0,46.8,29.1,263.1,1009.8,70.1,15.6,192.7,16.6,8,,2021-09-06T06:45:24,2021-09-06T19:40:40,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-09-07,26.7,12.8,20.1,27,12.8,20.1,12.6,64.6,3.627,100,8.33,rain,0,0,37.1,24.9,199.1,1011.8,36.1,15.8,219.3,18.9,8,,2021-09-07T06:46:29,2021-09-07T19:38:54,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-09-08,25.1,18.3,21.4,25.1,18.3,21.4,15.8,72.1,13.552,100,25,rain,0,0,47.9,34.8,220.1,1005.7,63.2,14.9,162.5,13.9,9,,2021-09-08T06:47:34,2021-09-08T19:37:08,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-09-09,21.6,14.8,18.1,21.6,14.8,18.1,13.4,75,1.379,100,16.67,rain,0,0,38.9,27.7,249.2,1009.6,51.7,16,206.7,17.7,8,,2021-09-09T06:48:38,2021-09-09T19:35:22,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-09-10,22.3,13.7,18.2,22.3,13.7,18.2,12,69,0,0,0,,0,0,33.5,24,272.4,1016.2,47,16,203.6,17.4,8,,2021-09-10T06:49:43,2021-09-10T19:33:36,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-09-11,25.7,14.1,20.1,25.7,14.1,20.1,11.8,60.6,0,0,0,,0,0,53.1,35,215.5,1017.2,51.1,16,191,16.3,7,,2021-09-11T06:50:48,2021-09-11T19:31:49,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-09-12,23.8,20.5,22.7,23.8,20.5,22.7,18.2,76.6,4.272,100,25,rain,0,0,49.7,31.1,236.7,1014.5,97.1,14.9,31,2.6,1,,2021-09-12T06:51:53,2021-09-12T19:30:02,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-09-13,24.2,16.3,19.4,24.2,16.3,19.4,14.6,76.5,28.474,100,33.33,rain,0,0,27.7,21.2,270.9,1018.2,67.8,13.6,163.3,14.1,6,,2021-09-13T06:52:57,2021-09-13T19:28:15,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-09-14,28.7,15.8,22.8,30.4,15.8,23.3,17.9,75.6,7.712,100,16.67,rain,0,0,45.7,34.3,205.8,1013.3,67.5,15.5,163.5,14.2,7,,2021-09-14T06:54:02,2021-09-14T19:26:27,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71752099999,72528014733,KGVQ,KIAG,E5040,72528704724,KBUF,D2713"
new york state,2021-09-15,26.2,16.7,20.6,26.2,16.7,20.6,16.1,76.5,9.559,100,45.83,rain,0,0,58.9,33.1,261.5,1013,84,15.5,59.2,5,3,,2021-09-15T06:55:07,2021-09-15T19:24:40,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-09-16,24.4,13.3,19,24.4,13.3,19,13.2,71.3,0,0,0,,0,0,25.9,19.8,85.9,1022.1,17.3,16,191.8,16.5,8,,2021-09-16T06:56:12,2021-09-16T19:22:52,0.39,Clear,Clear conditions throughout the day.,clear-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-09-17,28.3,16.6,22.5,29.7,16.6,22.8,17.4,73.9,0,0,0,,0,0,,16.2,212.1,1020.7,21.5,16,170.5,14.7,7,,2021-09-17T06:57:17,2021-09-17T19:21:04,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-09-18,24.9,17,21.2,24.9,17,21.2,16.6,76.2,0.27,100,4.17,rain,0,0,,17.8,322.4,1020.1,52.8,15.7,142.8,12.3,7,,2021-09-18T06:58:22,2021-09-18T19:19:16,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-09-19,23.8,12.1,17.7,23.8,12.1,17.7,11.3,68.5,0,0,0,,0,0,,14.4,60.8,1023.3,14.5,16,204.4,17.6,7,,2021-09-19T06:59:28,2021-09-19T19:17:29,0.49,Clear,Clear conditions throughout the day.,clear-day,"71752099999,72528014733,KGVQ,KIAG,E5040,72528704724,KBUF,D2713"
new york state,2021-09-20,28.3,13.7,20.6,28.6,13.7,20.8,13.9,66.7,0,0,0,,0,0,27.7,25.1,145.3,1021.6,55.6,16,174.1,14.9,7,,2021-09-20T07:00:33,2021-09-20T19:15:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-09-21,25,20.6,22.2,25,20.6,22.2,15.3,65.4,0.004,100,4.17,rain,0,0,40.7,27.2,174.9,1020,83.5,16,111.4,9.8,7,,2021-09-21T07:01:38,2021-09-21T19:13:53,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-09-22,24.8,20,22,24.8,20,22,18.6,81.4,20.771,100,83.33,rain,0,0,47.9,26.1,156.9,1010.7,95.7,14.8,60.3,5.1,2,,2021-09-22T07:02:44,2021-09-22T19:12:05,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-09-23,21.7,13.9,17.7,21.7,13.9,17.7,13.1,75.6,21.547,100,50,rain,0,0,47.8,31.6,201.5,1008.2,92.5,14.4,91.6,7.9,5,,2021-09-23T07:03:50,2021-09-23T19:10:18,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-09-24,19.4,13.3,15.3,19.4,13.3,15.3,9.5,68.8,2.253,100,33.33,rain,0,0,56.9,35.4,214.3,1013.7,77.2,15.6,46.4,4.2,3,,2021-09-24T07:04:56,2021-09-24T19:08:30,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,F6381"
new york state,2021-09-25,22.1,11.7,15.7,22.1,11.7,15.7,10.2,71.5,0.931,100,12.5,rain,0,0,46.6,34.5,208.9,1014.3,60.4,16,133.8,11.5,5,,2021-09-25T07:06:02,2021-09-25T19:06:43,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,F3072,D2713"
new york state,2021-09-26,20.6,10,15.6,20.6,10,15.6,9.1,67.6,0,0,0,,0,0,47.9,34.1,231.2,1013.3,51.8,16,163.6,14.1,8,,2021-09-26T07:07:08,2021-09-26T19:04:55,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-09-27,23.3,16.7,19.9,23.3,16.7,19.9,13.3,66.8,1.978,100,25,rain,0,0,66.6,39.6,230.7,1009.6,79.5,15.9,151.6,13,7,,2021-09-27T07:08:14,2021-09-27T19:03:08,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-09-28,18.9,12.8,16.1,18.9,12.8,16.1,10,68.5,0,0,0,,0,0,33.5,25.6,1.3,1013.5,66.8,16,175.4,15.3,7,,2021-09-28T07:09:21,2021-09-28T19:01:21,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-09-29,19.9,8.1,14,19.9,7.7,13.9,8.1,68.7,0,0,0,,0,0,,20.1,290.4,1018.4,41.4,16,180.4,15.6,7,,2021-09-29T07:10:28,2021-09-29T18:59:35,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-09-30,15.6,12.1,13.5,15.6,12.1,13.5,7.8,68.9,0,0,0,,0,0,,16.2,344,1022.7,89.3,16,74.8,6.6,3,,2021-09-30T07:11:35,2021-09-30T18:57:49,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,F7692,KBUF,D2713"
new york state,2021-10-01,18.9,12.2,15.3,18.9,12.2,15.3,9.4,68.6,0,0,0,,0,0,25.9,18.5,231,1024.3,77.2,16,152.2,13.3,6,,2021-10-01T07:12:42,2021-10-01T18:56:03,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-02,22.3,13.3,17.7,22.3,13.3,17.7,11.4,67.7,0,0,0,,0,0,37.1,29,222.6,1018.6,66.3,16,144,12.4,6,,2021-10-02T07:13:49,2021-10-02T18:54:17,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-03,20,17.2,18.9,20,17.2,18.9,16.7,87.5,33.112,100,62.5,rain,0,0,,18.4,203.9,1012.4,99.3,10.6,22.6,1.9,1,,2021-10-03T07:14:57,2021-10-03T18:52:32,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-04,21.6,16.7,18.6,21.6,16.7,18.6,17.6,93.9,20.66,100,62.5,rain,0,0,,17.8,35.2,1013.3,98.8,10.9,51.9,4.4,3,,2021-10-04T07:16:05,2021-10-04T18:50:47,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-05,18.4,14.9,16.7,18.4,14.9,16.7,15.5,92.2,0,0,0,,0,0,,16,46.7,1022.8,87.6,11,50.6,4.4,2,,2021-10-05T07:17:13,2021-10-05T18:49:03,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-06,22.8,14.9,18,22.8,14.9,18,15.2,84.4,0,0,0,,0,0,,19.5,61,1026.9,68.1,15.4,121.9,10.4,5,,2021-10-06T07:18:21,2021-10-06T18:47:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-07,26.4,14.5,19.5,26.4,14.5,19.5,15.9,81.1,0.004,100,4.17,rain,0,0,,12.6,76.7,1023.7,37.8,15.1,156.6,13.4,6,,2021-10-07T07:19:30,2021-10-07T18:45:36,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-08,24.9,17,20.3,24.9,17,20.3,16.9,81.6,0,0,0,,0,0,,17.9,65.9,1019.2,76.3,15.4,114.4,9.7,5,,2021-10-08T07:20:39,2021-10-08T18:43:53,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-09,21.7,18.4,20,21.7,18.4,20,15.3,74.8,0.94,100,12.5,rain,0,0,35.3,25.6,162.6,1017.8,88.1,15.9,68.3,5.8,4,,2021-10-09T07:21:48,2021-10-09T18:42:11,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-10,23.8,17.3,20.4,23.8,17.3,20.4,14,67.3,0,0,0,,0,0,25.9,21.9,167.8,1017.6,77.8,16,126.8,10.9,5,,2021-10-10T07:22:58,2021-10-10T18:40:30,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-11,26.7,16.8,21.3,27.5,16.8,21.4,15.1,68.4,0,0,0,,0,0,27.7,17.5,170.6,1015.6,71.4,16,139.2,12.1,5,,2021-10-11T07:24:08,2021-10-11T18:38:49,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-12,26.6,16.2,21.3,26.6,16.2,21.3,15.2,69.4,0.126,100,4.17,rain,0,0,,21.9,191.1,1014.6,58.8,16,159.4,13.7,6,,2021-10-12T07:25:18,2021-10-12T18:37:09,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-13,21,16.5,19.7,21,16.5,19.7,16.1,79.9,0.238,100,8.33,rain,0,0,,23.1,224.4,1015.3,87.7,16,40.1,3.3,1,,2021-10-13T07:26:29,2021-10-13T18:35:29,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,F3072,F6381"
new york state,2021-10-14,23.9,13.8,18.8,23.9,13.8,18.8,14.3,76.6,0,0,0,,0,0,,14.4,192.1,1014.4,61.8,15.5,107.6,9.2,6,,2021-10-14T07:27:39,2021-10-14T18:33:51,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713,F6381"
new york state,2021-10-15,22.7,18.9,20.4,22.7,18.9,20.4,17.9,85.5,18.199,100,41.67,rain,0,0,,19.8,220.5,1010.1,92,15,48.8,4.1,2,,2021-10-15T07:28:51,2021-10-15T18:32:13,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-16,20.5,12.2,15.6,20.5,12.2,15.6,12.1,80.6,10.239,100,54.17,rain,0,0,53.6,28.5,275.2,1005.5,93.9,14.8,27.8,2.3,1,,2021-10-16T07:30:02,2021-10-16T18:30:36,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-17,14.3,10,11.6,14.3,7.6,11.5,5.8,68,0.47,100,12.5,rain,0,0,47.9,31.5,276.5,1011.3,87.9,16,69.8,6,3,,2021-10-17T07:31:14,2021-10-17T18:29:00,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-18,12.7,8.7,10.3,12.7,6.4,9.2,4.9,70.1,3.408,100,33.33,rain,0,0,47.6,24.5,293.2,1015.2,73.2,15.9,69.1,6,4,,2021-10-18T07:32:26,2021-10-18T18:27:24,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-19,19,5.7,13.2,19,3.9,12.5,7.1,68.6,0.006,100,4.17,rain,0,0,51.8,34,242.7,1017.5,17.9,16,159.8,13.9,6,,2021-10-19T07:33:38,2021-10-19T18:25:50,0.49,Rain,Clear conditions throughout the day with afternoon rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-20,18.9,12.2,16.4,18.9,12.2,16.4,11.6,73.6,0,0,0,,0,0,51.6,37.6,234,1017.1,49.5,16,105.3,9,6,,2021-10-20T07:34:51,2021-10-20T18:24:17,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-21,19.1,13.8,16,19.1,13.8,16,12.1,78.4,5.441,100,50,rain,0,0,37.1,24.5,209.5,1010.3,88.2,15.8,63.2,5.4,3,,2021-10-21T07:36:04,2021-10-21T18:22:44,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71752099999,72528014733,KGVQ,KIAG,E5040,72528704724,KBUF,D2713"
new york state,2021-10-22,13.9,6.1,9.5,13.9,4.8,8.1,4,69.3,0.01,100,12.5,rain,0,0,38.5,25.6,311.6,1013.8,91.5,16,84.9,7.4,4,,2021-10-22T07:37:18,2021-10-22T18:21:13,0.52,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
new york state,2021-10-23,10.6,5.5,7.8,10.6,4.1,7.2,3.2,73.1,0.004,100,4.17,rain,0,0,,10.7,45.3,1015.9,86.5,16,58.8,5.2,3,,2021-10-23T07:38:31,2021-10-23T18:19:43,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71752099999,72528014733,KGVQ,KIAG,E5040,72528704724,KBUF,D2713"
